game_pk,game_date,kind,home_expected_runs,away_expected_runs,alpha_home,alpha_away,p_over_6_5,p_over_7_0,p_over_7_5,p_over_8_0,p_over_8_5,p_over_9_0,p_over_9_5,p_over_10_0,p_over_10_5,p_over_11_0,p_over_11_5,p_over_12_0,p_over_12_5,p_push_6_5,p_push_7_0,p_push_7_5,p_push_8_0,p_push_8_5,p_push_9_0,p_push_9_5,p_push_10_0,p_push_10_5,p_push_11_0,p_push_11_5,p_push_12_0,p_push_12_5,p_under_6_5,p_under_7_0,p_under_7_5,p_under_8_0,p_under_8_5,p_under_9_0,p_under_9_5,p_under_10_0,p_under_10_5,p_under_11_0,p_under_11_5,p_under_12_0,p_under_12_5,p_home_cover_0_5,p_home_cover_1_5,p_home_cover_2_5,p_home_cover_3_5,p_rl_1_0_home,p_rl_1_0_push,p_rl_1_0_away,p_rl_1_5_home,p_rl_1_5_push,p_rl_1_5_away,p_rl_2_0_home,p_rl_2_0_push,p_rl_2_0_away,p_rl_2_5_home,p_rl_2_5_push,p_rl_2_5_away,p_rl_3_0_home,p_rl_3_0_push,p_rl_3_0_away,p_rl_3_5_home,p_rl_3_5_push,p_rl_3_5_away,p_rl_4_0_home,p_rl_4_0_push,p_rl_4_0_away,p_rl_1_0_away_favorite,p_rl_1_0_away_push,p_rl_1_0_home_dog,p_rl_1_5_away_favorite,p_rl_1_5_away_push,p_rl_1_5_home_dog,p_rl_2_0_away_favorite,p_rl_2_0_away_push,p_rl_2_0_home_dog,p_rl_2_5_away_favorite,p_rl_2_5_away_push,p_rl_2_5_home_dog,p_rl_3_0_away_favorite,p_rl_3_0_away_push,p_rl_3_0_home_dog,p_rl_3_5_away_favorite,p_rl_3_5_away_push,p_rl_3_5_home_dog,p_rl_4_0_away_favorite,p_rl_4_0_away_push,p_rl_4_0_home_dog,game_id,home_team,away_team,p_home_win_derived,p_away_win_derived,home_score,away_score,total_runs,ml_win_prob,agreement_conflict
744946,2024-04-27,oof,3.9607,4.2202,0.3178,0.3299,0.6039,0.5039,0.5039,0.4133,0.4133,0.3332,0.3332,0.2598,0.2598,0.1999,0.1999,0.1506,0.1506,0.0,0.1,0.0,0.0906,0.0,0.0801,0.0,0.0734,0.0,0.0599,0.0,0.0493,0.0,0.3961,0.3961,0.4961,0.4961,0.5867,0.5867,0.6668,0.6668,0.7402,0.7402,0.8001,0.8001,0.8494,0.5094,0.3317,0.2485,0.1782,0.3317,0.1777,0.4906,0.3317,0.0,0.6683,0.2485,0.0832,0.6683,0.2485,0.0,0.7515,0.1782,0.0703,0.7515,0.1782,0.0,0.8218,0.1253,0.0529,0.8218,0.3607,0.1034,0.5359,0.3607,0.0,0.6393,0.2694,0.0913,0.6393,0.2694,0.0,0.7306,0.2008,0.0686,0.7306,0.2008,0.0,0.7992,0.1442,0.0566,0.7992,20240427_LAD@TOR,TOR,LAD,0.5094,0.4906,2,4,6,0.5032008598235136,False
745020,2024-04-27,oof,4.1146,4.4078,0.3022,0.3209,0.6298,0.536,0.536,0.4405,0.4405,0.3583,0.3583,0.291,0.291,0.2263,0.2263,0.1735,0.1735,0.0,0.0938,0.0,0.0955,0.0,0.0822,0.0,0.0673,0.0,0.0647,0.0,0.0528,0.0,0.3702,0.3702,0.464,0.464,0.5595,0.5595,0.6417,0.6417,0.709,0.709,0.7737,0.7737,0.8265,0.50008,0.3261,0.2385,0.1692,0.3261,0.17398,0.49992,0.3261,0.0,0.6739,0.2385,0.0876,0.6739,0.2385,0.0,0.7615,0.1692,0.0693,0.7615,0.1692,0.0,0.8308,0.118,0.0512,0.8308,0.377,0.0984,0.5246,0.377,0.0,0.623,0.2863,0.0907,0.623,0.2863,0.0,0.7137,0.2121,0.0742,0.7137,0.2121,0.0,0.7879,0.1523,0.0598,0.7879,20240427_CIN@TEX,TEX,CIN,0.50008,0.49992,4,8,12,0.4839206374096041,False
745266,2024-04-27,oof,4.5454,4.2992,0.2586,0.3261,0.665,0.5711,0.5711,0.4727,0.4727,0.3952,0.3952,0.3164,0.3164,0.2475,0.2475,0.1946,0.1946,0.0,0.0939,0.0,0.0984,0.0,0.0775,0.0,0.0788,0.0,0.0689,0.0,0.0529,0.0,0.335,0.335,0.4289,0.4289,0.5273,0.5273,0.6048,0.6048,0.6836,0.6836,0.7525,0.7525,0.8054,0.55548,0.3866,0.2973,0.2218,0.3866,0.16888,0.44452,0.3866,0.0,0.6134,0.2973,0.0893,0.6134,0.2973,0.0,0.7027,0.2218,0.0755,0.7027,0.2218,0.0,0.7782,0.163,0.0588,0.7782,0.3258,0.0933,0.5809,0.3258,0.0,0.6742,0.2441,0.0817,0.6742,0.2441,0.0,0.7559,0.1814,0.0627,0.7559,0.1814,0.0,0.8186,0.1258,0.0556,0.8186,20240427_AZ@SEA,SEA,AZ,0.55548,0.44452,3,1,4,0.5350324424034023,False
745350,2024-04-27,oof,3.7763,4.4354,0.3365,0.3196,0.6053,0.5082,0.5082,0.4169,0.4169,0.3362,0.3362,0.2674,0.2674,0.2092,0.2092,0.1613,0.1613,0.0,0.0971,0.0,0.0913,0.0,0.0807,0.0,0.0688,0.0,0.0582,0.0,0.0479,0.0,0.3947,0.3947,0.4918,0.4918,0.5831,0.5831,0.6638,0.6638,0.7326,0.7326,0.7908,0.7908,0.8387,0.46389,0.2944,0.2137,0.1496,0.2944,0.16949,0.53611,0.2944,0.0,0.7056,0.2137,0.0807,0.7056,0.2137,0.0,0.7863,0.1496,0.0641,0.7863,0.1496,0.0,0.8504,0.1014,0.0482,0.8504,0.4097,0.1005,0.4898,0.4097,0.0,0.5903,0.3175,0.0922,0.5903,0.3175,0.0,0.6825,0.24,0.0775,0.6825,0.24,0.0,0.76,0.1743,0.0657,0.76,20240427_PIT@SF,SF,PIT,0.46389,0.53611,3,4,7,0.5246293178710832,False
745425,2024-04-27,oof,4.3259,4.0386,0.2808,0.3385,0.615,0.5177,0.5177,0.4288,0.4288,0.3499,0.3499,0.278,0.278,0.216,0.216,0.1669,0.1669,0.0,0.0973,0.0,0.0889,0.0,0.0789,0.0,0.0719,0.0,0.062,0.0,0.0491,0.0,0.385,0.385,0.4823,0.4823,0.5712,0.5712,0.6501,0.6501,0.722,0.722,0.784,0.784,0.8331,0.55073,0.3761,0.2805,0.205,0.3761,0.17463,0.44927,0.3761,0.0,0.6239,0.2805,0.0956,0.6239,0.2805,0.0,0.7195,0.205,0.0755,0.7195,0.205,0.0,0.795,0.1427,0.0623,0.795,0.3268,0.097,0.5762,0.3268,0.0,0.6732,0.244,0.0828,0.6732,0.244,0.0,0.756,0.1778,0.0662,0.756,0.1778,0.0,0.8222,0.1249,0.0529,0.8222,20240427_PHI@SD,SD,PHI,0.55073,0.44927,1,5,6,0.5059803973927137,False
745833,2024-04-27,oof,4.2838,4.2399,0.2851,0.3289,0.636,0.5376,0.5376,0.4449,0.4449,0.364,0.364,0.2905,0.2905,0.2299,0.2299,0.1804,0.1804,0.0,0.0984,0.0,0.0927,0.0,0.0809,0.0,0.0735,0.0,0.0606,0.0,0.0495,0.0,0.364,0.364,0.4624,0.4624,0.5551,0.5551,0.636,0.636,0.7095,0.7095,0.7701,0.7701,0.8196,0.54016,0.3621,0.2711,0.1986,0.3621,0.17806,0.45984,0.3621,0.0,0.6379,0.2711,0.091,0.6379,0.2711,0.0,0.7289,0.1986,0.0725,0.7289,0.1986,0.0,0.8014,0.1377,0.0609,0.8014,0.336,0.0974,0.5666,0.336,0.0,0.664,0.2515,0.0845,0.664,0.2515,0.0,0.7485,0.1841,0.0674,0.7485,0.1841,0.0,0.8159,0.1333,0.0508,0.8159,20240427_STL@NYM,NYM,STL,0.54016,0.45984,4,7,11,0.5124173001854943,False
745998,2024-04-27,oof,4.1457,4.6074,0.2991,0.3114,0.6602,0.5676,0.5676,0.4708,0.4708,0.3874,0.3874,0.3051,0.3051,0.2387,0.2387,0.1858,0.1858,0.0,0.0926,0.0,0.0968,0.0,0.0834,0.0,0.0823,0.0,0.0664,0.0,0.0529,0.0,0.3398,0.3398,0.4324,0.4324,0.5292,0.5292,0.6126,0.6126,0.6949,0.6949,0.7613,0.7613,0.8142,0.48401,0.3118,0.2284,0.1667,0.3118,0.17221,0.51599,0.3118,0.0,0.6882,0.2284,0.0834,0.6882,0.2284,0.0,0.7716,0.1667,0.0617,0.7716,0.1667,0.0,0.8333,0.1195,0.0472,0.8333,0.3958,0.093,0.5112,0.3958,0.0,0.6042,0.304,0.0918,0.6042,0.304,0.0,0.696,0.2283,0.0757,0.696,0.2283,0.0,0.7717,0.1696,0.0587,0.7717,20240427_NYY@MIL,MIL,NYY,0.48401,0.51599,3,15,18,0.4857805458657685,False
746075,2024-04-27,oof,3.9371,4.2414,0.3202,0.3289,0.6027,0.5017,0.5017,0.4119,0.4119,0.3336,0.3336,0.2633,0.2633,0.2043,0.2043,0.1539,0.1539,0.0,0.101,0.0,0.0898,0.0,0.0783,0.0,0.0703,0.0,0.059,0.0,0.0504,0.0,0.3973,0.3973,0.4983,0.4983,0.5881,0.5881,0.6664,0.6664,0.7367,0.7367,0.7957,0.7957,0.8461,0.49886,0.3272,0.2455,0.1795,0.3272,0.17166,0.50114,0.3272,0.0,0.6728,0.2455,0.0817,0.6728,0.2455,0.0,0.7545,0.1795,0.066,0.7545,0.1795,0.0,0.8205,0.126,0.0535,0.8205,0.3784,0.0963,0.5253,0.3784,0.0,0.6216,0.2865,0.0919,0.6216,0.2865,0.0,0.7135,0.2099,0.0766,0.7135,0.2099,0.0,0.7901,0.1471,0.0628,0.7901,20240427_WSH@MIA,MIA,WSH,0.49886,0.50114,4,11,15,0.4972066969121695,False
746245,2024-04-27,oof,4.1327,3.8574,0.3004,0.3472,0.5888,0.4871,0.4871,0.3936,0.3936,0.3119,0.3119,0.2429,0.2429,0.1887,0.1887,0.1398,0.1398,0.0,0.1017,0.0,0.0935,0.0,0.0817,0.0,0.069,0.0,0.0542,0.0,0.0489,0.0,0.4112,0.4112,0.5129,0.5129,0.6064,0.6064,0.6881,0.6881,0.7571,0.7571,0.8113,0.8113,0.8602,0.55641,0.3733,0.2762,0.1993,0.3733,0.18311,0.44359,0.3733,0.0,0.6267,0.2762,0.0971,0.6267,0.2762,0.0,0.7238,0.1993,0.0769,0.7238,0.1993,0.0,0.8007,0.1413,0.058,0.8007,0.3194,0.097,0.5836,0.3194,0.0,0.6806,0.2351,0.0843,0.6806,0.2351,0.0,0.7649,0.1697,0.0654,0.7649,0.1697,0.0,0.8303,0.1179,0.0518,0.8303,20240427_MIN@LAA,LAA,MIN,0.55641,0.44359,5,16,21,0.5256627048334048,False
746484,2024-04-27,oof,3.9283,3.8622,0.3211,0.3469,0.5651,0.4668,0.4668,0.3798,0.3798,0.2975,0.2975,0.2302,0.2302,0.1774,0.1774,0.1301,0.1301,0.0,0.0983,0.0,0.087,0.0,0.0823,0.0,0.0673,0.0,0.0528,0.0,0.0473,0.0,0.4349,0.4349,0.5332,0.5332,0.6202,0.6202,0.7025,0.7025,0.7698,0.7698,0.8226,0.8226,0.8699,0.52276,0.3385,0.2526,0.1842,0.3385,0.18426,0.47724,0.3385,0.0,0.6615,0.2526,0.0859,0.6615,0.2526,0.0,0.7474,0.1842,0.0684,0.7474,0.1842,0.0,0.8158,0.1272,0.057,0.8158,0.3423,0.1076,0.5501,0.3423,0.0,0.6577,0.2491,0.0932,0.6577,0.2491,0.0,0.7509,0.1774,0.0717,0.7509,0.1774,0.0,0.8226,0.1265,0.0509,0.8226,20240427_KC@DET,DET,KC,0.52276,0.47724,6,5,11,0.5056875951857303,False
746560,2024-04-27,oof,4.6904,4.0672,0.244,0.3372,0.6625,0.5661,0.5661,0.4721,0.4721,0.3878,0.3878,0.3124,0.3124,0.2428,0.2428,0.1915,0.1915,0.0,0.0964,0.0,0.094,0.0,0.0843,0.0,0.0754,0.0,0.0696,0.0,0.0513,0.0,0.3375,0.3375,0.4339,0.4339,0.5279,0.5279,0.6122,0.6122,0.6876,0.6876,0.7572,0.7572,0.8085,0.58494,0.4117,0.3213,0.2385,0.4117,0.17324,0.41506,0.4117,0.0,0.5883,0.3213,0.0904,0.5883,0.3213,0.0,0.6787,0.2385,0.0828,0.6787,0.2385,0.0,0.7615,0.1723,0.0662,0.7615,0.2963,0.094,0.6097,0.2963,0.0,0.7037,0.2219,0.0744,0.7037,0.2219,0.0,0.7781,0.1605,0.0614,0.7781,0.1605,0.0,0.8395,0.1147,0.0458,0.8395,20240427_HOU@COL,COL,HOU,0.58494,0.41506,4,12,16,0.4988465002958555,True
746803,2024-04-27,oof,3.6068,4.2402,0.3536,0.3289,0.5776,0.4784,0.4784,0.388,0.388,0.3053,0.3053,0.2375,0.2375,0.1848,0.1848,0.1393,0.1393,0.0,0.0992,0.0,0.0904,0.0,0.0827,0.0,0.0678,0.0,0.0527,0.0,0.0455,0.0,0.4224,0.4224,0.5216,0.5216,0.612,0.612,0.6947,0.6947,0.7625,0.7625,0.8152,0.8152,0.8607,0.46582,0.2833,0.2065,0.1438,0.2833,0.18252,0.53418,0.2833,0.0,0.7167,0.2065,0.0768,0.7167,0.2065,0.0,0.7935,0.1438,0.0627,0.7935,0.1438,0.0,0.8562,0.0985,0.0453,0.8562,0.4003,0.1058,0.4939,0.4003,0.0,0.5997,0.2996,0.1007,0.5997,0.2996,0.0,0.7004,0.2225,0.0771,0.7004,0.2225,0.0,0.7775,0.1606,0.0619,0.7775,20240427_TB@CWS,CWS,TB,0.46582,0.53418,8,7,15,0.4923216313408048,False
746971,2024-04-27,oof,4.3264,4.5443,0.2808,0.3144,0.6678,0.573,0.573,0.4767,0.4767,0.3987,0.3987,0.3193,0.3193,0.2534,0.2534,0.1975,0.1975,0.0,0.0948,0.0,0.0963,0.0,0.078,0.0,0.0794,0.0,0.0659,0.0,0.0559,0.0,0.3322,0.3322,0.427,0.427,0.5233,0.5233,0.6013,0.6013,0.6807,0.6807,0.7466,0.7466,0.8025,0.51777,0.3397,0.2554,0.189,0.3397,0.17807,0.48223,0.3397,0.0,0.6603,0.2554,0.0843,0.6603,0.2554,0.0,0.7446,0.189,0.0664,0.7446,0.189,0.0,0.811,0.1335,0.0555,0.811,0.3596,0.0947,0.5457,0.3596,0.0,0.6404,0.2776,0.082,0.6404,0.2776,0.0,0.7224,0.2047,0.0729,0.7224,0.2047,0.0,0.7953,0.1491,0.0556,0.7953,20240427_CHC@BOS,BOS,CHC,0.51777,0.48223,17,0,17,0.4767257130209624,False
747052,2024-04-27,oof,4.7479,3.9821,0.2381,0.3412,0.6519,0.5559,0.5559,0.4643,0.4643,0.3803,0.3803,0.3041,0.3041,0.2398,0.2398,0.1844,0.1844,0.0,0.096,0.0,0.0916,0.0,0.084,0.0,0.0762,0.0,0.0643,0.0,0.0554,0.0,0.3481,0.3481,0.4441,0.4441,0.5357,0.5357,0.6197,0.6197,0.6959,0.6959,0.7602,0.7602,0.8156,0.60125,0.4202,0.3276,0.2449,0.4202,0.18105,0.39875,0.4202,0.0,0.5798,0.3276,0.0926,0.5798,0.3276,0.0,0.6724,0.2449,0.0827,0.6724,0.2449,0.0,0.7551,0.1778,0.0671,0.7551,0.2841,0.0889,0.627,0.2841,0.0,0.7159,0.2071,0.077,0.7159,0.2071,0.0,0.7929,0.1479,0.0592,0.7929,0.1479,0.0,0.8521,0.1032,0.0447,0.8521,20240427_ATH@BAL,BAL,ATH,0.60125,0.39875,7,0,7,0.5439628885982503,False
747131,2024-04-27,oof,4.3495,4.8602,0.2785,0.2994,0.6971,0.5995,0.5995,0.5137,0.5137,0.4263,0.4263,0.3479,0.3479,0.2782,0.2782,0.2173,0.2173,0.0,0.0976,0.0,0.0858,0.0,0.0874,0.0,0.0784,0.0,0.0697,0.0,0.0609,0.0,0.3029,0.3029,0.4005,0.4005,0.4863,0.4863,0.5737,0.5737,0.6521,0.6521,0.7218,0.7218,0.7827,0.47786,0.3162,0.2402,0.1752,0.3162,0.16166,0.52214,0.3162,0.0,0.6838,0.2402,0.076,0.6838,0.2402,0.0,0.7598,0.1752,0.065,0.7598,0.1752,0.0,0.8248,0.124,0.0512,0.8248,0.402,0.0961,0.5019,0.402,0.0,0.598,0.3133,0.0887,0.598,0.3133,0.0,0.6867,0.2332,0.0801,0.6867,0.2332,0.0,0.7668,0.1779,0.0553,0.7668,20240427_CLE@ATL,ATL,CLE,0.47786,0.52214,2,4,6,0.513036360891679,False
744947,2024-04-28,oof,3.5255,4.4629,0.3618,0.3183,0.5847,0.486,0.486,0.3966,0.3966,0.317,0.317,0.2484,0.2484,0.1961,0.1961,0.1517,0.1517,0.0,0.0987,0.0,0.0894,0.0,0.0796,0.0,0.0686,0.0,0.0523,0.0,0.0444,0.0,0.4153,0.4153,0.514,0.514,0.6034,0.6034,0.683,0.683,0.7516,0.7516,0.8039,0.8039,0.8483,0.44198,0.2694,0.1945,0.1345,0.2694,0.17258,0.55802,0.2694,0.0,0.7306,0.1945,0.0749,0.7306,0.1945,0.0,0.8055,0.1345,0.06,0.8055,0.1345,0.0,0.8655,0.0912,0.0433,0.8655,0.4231,0.1076,0.4693,0.4231,0.0,0.5769,0.3326,0.0905,0.5769,0.3326,0.0,0.6674,0.2535,0.0791,0.6674,0.2535,0.0,0.7465,0.1893,0.0642,0.7465,20240428_LAD@TOR,TOR,LAD,0.44198,0.55802,3,1,4,0.4818776218785995,False
745022,2024-04-28,oof,4.1914,4.3788,0.2945,0.3223,0.6354,0.5407,0.5407,0.4483,0.4483,0.3602,0.3602,0.2877,0.2877,0.2285,0.2285,0.1724,0.1724,0.0,0.0947,0.0,0.0924,0.0,0.0881,0.0,0.0725,0.0,0.0592,0.0,0.0561,0.0,0.3646,0.3646,0.4593,0.4593,0.5517,0.5517,0.6398,0.6398,0.7123,0.7123,0.7715,0.7715,0.8276,0.5197,0.3458,0.2602,0.185,0.3458,0.1739,0.4803,0.3458,0.0,0.6542,0.2602,0.0856,0.6542,0.2602,0.0,0.7398,0.185,0.0752,0.7398,0.185,0.0,0.815,0.1312,0.0538,0.815,0.3593,0.0953,0.5454,0.3593,0.0,0.6407,0.2712,0.0881,0.6407,0.2712,0.0,0.7288,0.2014,0.0698,0.7288,0.2014,0.0,0.7986,0.144,0.0574,0.7986,20240428_CIN@TEX,TEX,CIN,0.5197,0.4803,4,3,7,0.4915040063850024,False
745265,2024-04-28,oof,4.2232,4.2868,0.2912,0.3267,0.6305,0.5342,0.5342,0.4421,0.4421,0.3542,0.3542,0.284,0.284,0.2197,0.2197,0.1669,0.1669,0.0,0.0963,0.0,0.0921,0.0,0.0879,0.0,0.0702,0.0,0.0643,0.0,0.0528,0.0,0.3695,0.3695,0.4658,0.4658,0.5579,0.5579,0.6458,0.6458,0.716,0.716,0.7803,0.7803,0.8331,0.52492,0.3492,0.262,0.1909,0.3492,0.17572,0.47508,0.3492,0.0,0.6508,0.262,0.0872,0.6508,0.262,0.0,0.738,0.1909,0.0711,0.738,0.1909,0.0,0.8091,0.1313,0.0596,0.8091,0.3494,0.0998,0.5508,0.3494,0.0,0.6506,0.2647,0.0847,0.6506,0.2647,0.0,0.7353,0.1952,0.0695,0.7353,0.1952,0.0,0.8048,0.1406,0.0546,0.8048,20240428_AZ@SEA,SEA,AZ,0.52492,0.47508,2,3,5,0.5269312241557728,False
745349,2024-04-28,oof,3.7357,4.1731,0.3406,0.3321,0.5811,0.4804,0.4804,0.3879,0.3879,0.303,0.303,0.2404,0.2404,0.1879,0.1879,0.1422,0.1422,0.0,0.1007,0.0,0.0925,0.0,0.0849,0.0,0.0626,0.0,0.0525,0.0,0.0457,0.0,0.4189,0.4189,0.5196,0.5196,0.6121,0.6121,0.697,0.697,0.7596,0.7596,0.8121,0.8121,0.8578,0.48853,0.3029,0.2258,0.1613,0.3029,0.18563,0.51147,0.3029,0.0,0.6971,0.2258,0.0771,0.6971,0.2258,0.0,0.7742,0.1613,0.0645,0.7742,0.1613,0.0,0.8387,0.1103,0.051,0.8387,0.3776,0.1054,0.517,0.3776,0.0,0.6224,0.2872,0.0904,0.6224,0.2872,0.0,0.7128,0.2126,0.0746,0.7128,0.2126,0.0,0.7874,0.153,0.0596,0.7874,20240428_PIT@SF,SF,PIT,0.48853,0.51147,3,2,5,0.5038385031416931,False
745428,2024-04-28,oof,4.0697,4.5711,0.3068,0.3131,0.6398,0.5424,0.5424,0.4533,0.4533,0.3667,0.3667,0.2907,0.2907,0.2233,0.2233,0.1744,0.1744,0.0,0.0974,0.0,0.0891,0.0,0.0866,0.0,0.076,0.0,0.0674,0.0,0.0489,0.0,0.3602,0.3602,0.4576,0.4576,0.5467,0.5467,0.6333,0.6333,0.7093,0.7093,0.7767,0.7767,0.8256,0.47358,0.3056,0.2327,0.1675,0.3056,0.16798,0.52642,0.3056,0.0,0.6944,0.2327,0.0729,0.6944,0.2327,0.0,0.7673,0.1675,0.0652,0.7673,0.1675,0.0,0.8325,0.1147,0.0528,0.8325,0.4002,0.101,0.4988,0.4002,0.0,0.5998,0.3028,0.0974,0.5998,0.3028,0.0,0.6972,0.2275,0.0753,0.6972,0.2275,0.0,0.7725,0.1671,0.0604,0.7725,20240428_PHI@SD,SD,PHI,0.47358,0.52642,6,8,14,0.4467492815756715,False
745834,2024-04-28,oof,4.1205,4.052,0.3016,0.3379,0.6081,0.5154,0.5154,0.4227,0.4227,0.3357,0.3357,0.2645,0.2645,0.2032,0.2032,0.1572,0.1572,0.0,0.0927,0.0,0.0927,0.0,0.087,0.0,0.0712,0.0,0.0613,0.0,0.046,0.0,0.3919,0.3919,0.4846,0.4846,0.5773,0.5773,0.6643,0.6643,0.7355,0.7355,0.7968,0.7968,0.8428,0.54588,0.3635,0.269,0.1959,0.3635,0.18238,0.45412,0.3635,0.0,0.6365,0.269,0.0945,0.6365,0.269,0.0,0.731,0.1959,0.0731,0.731,0.1959,0.0,0.8041,0.1387,0.0572,0.8041,0.3309,0.0968,0.5723,0.3309,0.0,0.6691,0.2435,0.0874,0.6691,0.2435,0.0,0.7565,0.173,0.0705,0.7565,0.173,0.0,0.827,0.1223,0.0507,0.827,20240428_STL@NYM,NYM,STL,0.54588,0.45412,4,2,6,0.5151744858286574,False
746001,2024-04-28,oof,4.1134,4.2898,0.3024,0.3265,0.6219,0.5276,0.5276,0.4374,0.4374,0.355,0.355,0.2779,0.2779,0.2172,0.2172,0.1681,0.1681,0.0,0.0943,0.0,0.0902,0.0,0.0824,0.0,0.0771,0.0,0.0607,0.0,0.0491,0.0,0.3781,0.3781,0.4724,0.4724,0.5626,0.5626,0.645,0.645,0.7221,0.7221,0.7828,0.7828,0.8319,0.50941,0.332,0.2419,0.1754,0.332,0.17741,0.49059,0.332,0.0,0.668,0.2419,0.0901,0.668,0.2419,0.0,0.7581,0.1754,0.0665,0.7581,0.1754,0.0,0.8246,0.1255,0.0499,0.8246,0.3647,0.0984,0.5369,0.3647,0.0,0.6353,0.2769,0.0878,0.6353,0.2769,0.0,0.7231,0.2054,0.0715,0.7231,0.2054,0.0,0.7946,0.1456,0.0598,0.7946,20240428_NYY@MIL,MIL,NYY,0.50941,0.49059,5,15,20,0.5141081488488788,False
746077,2024-04-28,oof,3.972,4.4621,0.3167,0.3183,0.6264,0.529,0.529,0.4388,0.4388,0.3544,0.3544,0.2818,0.2818,0.221,0.221,0.1725,0.1725,0.0,0.0974,0.0,0.0902,0.0,0.0844,0.0,0.0726,0.0,0.0608,0.0,0.0485,0.0,0.3736,0.3736,0.471,0.471,0.5612,0.5612,0.6456,0.6456,0.7182,0.7182,0.779,0.779,0.8275,0.47742,0.3065,0.2261,0.1602,0.3065,0.17092,0.52258,0.3065,0.0,0.6935,0.2261,0.0804,0.6935,0.2261,0.0,0.7739,0.1602,0.0659,0.7739,0.1602,0.0,0.8398,0.1094,0.0508,0.8398,0.3932,0.1035,0.5033,0.3932,0.0,0.6068,0.3045,0.0887,0.6068,0.3045,0.0,0.6955,0.2292,0.0753,0.6955,0.2292,0.0,0.7708,0.1697,0.0595,0.7708,20240428_WSH@MIA,MIA,WSH,0.47742,0.52258,9,12,21,0.499170440252307,False
746237,2024-04-28,oof,3.87,3.8196,0.327,0.349,0.5602,0.4641,0.4641,0.3708,0.3708,0.2931,0.2931,0.2291,0.2291,0.1737,0.1737,0.1304,0.1304,0.0,0.0961,0.0,0.0933,0.0,0.0777,0.0,0.064,0.0,0.0554,0.0,0.0433,0.0,0.4398,0.4398,0.5359,0.5359,0.6292,0.6292,0.7069,0.7069,0.7709,0.7709,0.8263,0.8263,0.8696,0.53629,0.3472,0.2517,0.1791,0.3472,0.18909,0.46371,0.3472,0.0,0.6528,0.2517,0.0955,0.6528,0.2517,0.0,0.7483,0.1791,0.0726,0.7483,0.1791,0.0,0.8209,0.1289,0.0502,0.8209,0.3284,0.1062,0.5654,0.3284,0.0,0.6716,0.2447,0.0837,0.6716,0.2447,0.0,0.7553,0.1773,0.0674,0.7553,0.1773,0.0,0.8227,0.123,0.0543,0.8227,20240428_MIN@LAA,LAA,MIN,0.53629,0.46371,5,11,16,0.4909675286488693,False
746483,2024-04-28,oof,3.7252,4.0242,0.3416,0.3392,0.5596,0.4658,0.4658,0.3748,0.3748,0.2952,0.2952,0.2312,0.2312,0.1789,0.1789,0.1375,0.1375,0.0,0.0938,0.0,0.091,0.0,0.0796,0.0,0.064,0.0,0.0523,0.0,0.0414,0.0,0.4404,0.4404,0.5342,0.5342,0.6252,0.6252,0.7048,0.7048,0.7688,0.7688,0.8211,0.8211,0.8625,0.5049,0.3218,0.2321,0.1621,0.3218,0.1831,0.4951,0.3218,0.0,0.6782,0.2321,0.0897,0.6782,0.2321,0.0,0.7679,0.1621,0.07,0.7679,0.1621,0.0,0.8379,0.1106,0.0515,0.8379,0.3636,0.1039,0.5325,0.3636,0.0,0.6364,0.2711,0.0925,0.6364,0.2711,0.0,0.7289,0.1957,0.0754,0.7289,0.1957,0.0,0.8043,0.1369,0.0588,0.8043,20240428_KC@DET,DET,KC,0.5049,0.4951,4,1,5,0.4885777700152011,False
746561,2024-04-28,oof,4.3609,4.2413,0.2773,0.3289,0.6324,0.5391,0.5391,0.4508,0.4508,0.3686,0.3686,0.2966,0.2966,0.2303,0.2303,0.1773,0.1773,0.0,0.0933,0.0,0.0883,0.0,0.0822,0.0,0.072,0.0,0.0663,0.0,0.053,0.0,0.3676,0.3676,0.4609,0.4609,0.5492,0.5492,0.6314,0.6314,0.7034,0.7034,0.7697,0.7697,0.8227,0.53885,0.3628,0.269,0.2003,0.3628,0.17605,0.46115,0.3628,0.0,0.6372,0.269,0.0938,0.6372,0.269,0.0,0.731,0.2003,0.0687,0.731,0.2003,0.0,0.7997,0.146,0.0543,0.7997,0.3307,0.1036,0.5657,0.3307,0.0,0.6693,0.2465,0.0842,0.6693,0.2465,0.0,0.7535,0.1791,0.0674,0.7535,0.1791,0.0,0.8209,0.1321,0.047,0.8209,20240428_HOU@COL,COL,HOU,0.53885,0.46115,2,8,10,0.4797646262041941,False
