kind,game_id,gameday,season,week,home_team,away_team,stadium,gametime,home_record,away_record,p_home_win,p_away_win,p_tie,derived_ml,mu_h,mu_a,mu_margin,mu_total,fair_spread,fair_total,spread_line,total_line,has_offer,p_cover_offered,p_push_offered,p_over_offered,p_under_offered,p_push_total_offered,p_home_cover_minus_half,p_home_cover_plus_half,p_away_cover_minus_half,p_away_cover_plus_half,p_home_cover_m14,p_push_m14,p_home_cover_m13,p_push_m13,p_home_cover_m12,p_push_m12,p_home_cover_m11,p_push_m11,p_home_cover_m10,p_push_m10,p_home_cover_m9,p_push_m9,p_home_cover_m8,p_push_m8,p_home_cover_m7,p_push_m7,p_home_cover_m6,p_push_m6,p_home_cover_m5,p_push_m5,p_home_cover_m4,p_push_m4,p_home_cover_m3,p_push_m3,p_home_cover_m2,p_push_m2,p_home_cover_m1,p_push_m1,p_home_cover_0,p_push_0,p_home_cover_1,p_push_1,p_home_cover_2,p_push_2,p_home_cover_3,p_push_3,p_home_cover_4,p_push_4,p_home_cover_5,p_push_5,p_home_cover_6,p_push_6,p_home_cover_7,p_push_7,p_home_cover_8,p_push_8,p_home_cover_9,p_push_9,p_home_cover_10,p_push_10,p_home_cover_11,p_push_11,p_home_cover_12,p_push_12,p_home_cover_13,p_push_13,p_home_cover_14,p_push_14,p_over_24,p_under_24,p_push_24,p_over_25,p_under_25,p_push_25,p_over_26,p_under_26,p_push_26,p_over_27,p_under_27,p_push_27,p_over_28,p_under_28,p_push_28,p_over_29,p_under_29,p_push_29,p_over_30,p_under_30,p_push_30,p_over_31,p_under_31,p_push_31,p_over_32,p_under_32,p_push_32,p_over_33,p_under_33,p_push_33,p_over_34,p_under_34,p_push_34,p_over_35,p_under_35,p_push_35,p_over_36,p_under_36,p_push_36,p_over_37,p_under_37,p_push_37,p_over_38,p_under_38,p_push_38,p_over_39,p_under_39,p_push_39,p_over_40,p_under_40,p_push_40,p_over_41,p_under_41,p_push_41,p_over_42,p_under_42,p_push_42,p_over_43,p_under_43,p_push_43,p_over_44,p_under_44,p_push_44,p_over_45,p_under_45,p_push_45,p_over_46,p_under_46,p_push_46,p_over_47,p_under_47,p_push_47,p_over_48,p_under_48,p_push_48,p_over_49,p_under_49,p_push_49,p_over_50,p_under_50,p_push_50,p_over_51,p_under_51,p_push_51,p_over_52,p_under_52,p_push_52,p_over_53,p_under_53,p_push_53,p_over_54,p_under_54,p_push_54,p_over_55,p_under_55,p_push_55,p_over_56,p_under_56,p_push_56,p_over_57,p_under_57,p_push_57,p_over_58,p_under_58,p_push_58,p_over_59,p_under_59,p_push_59,p_over_60,p_under_60,p_push_60,p_over_61,p_under_61,p_push_61,p_over_62,p_under_62,p_push_62,p_over_63,p_under_63,p_push_63,p_over_64,p_under_64,p_push_64,p_over_65,p_under_65,p_push_65,p_over_66,p_under_66,p_push_66,p_home_win_derived,p_away_win_derived,derived_ml_shrunk,fair_spread_shrunk,fair_total_shrunk,p_cover_shrunk,p_over_shrunk,shrink_applied,treatment_mode,home_score,away_score,total,margin,p_over_fair,p_cover_fair,y_over_fair,y_under_fair,y_push_fair,y_cover_fair,y_push_spread_fair,y_over_offered,y_under_offered,y_push_total_offered,y_cover_offered,y_push_spread_offered,y_home_win,decided,frame_view,pred_home,pred_away
slate,2026_01_ARI_LAC,2026-09-13,2026,1,LAC,ARI,SoFi Stadium,16:25,71-67,46-87-1,0.7114127,0.2858373,0.00275,0.71337448,25.3786,17.9912,7.3874,43.3698,8,43,10.5,46.5,1,0.409726,,0.406966,0.593034,,0.409726,0.379851,0.590274,0.620149,0.941594,0.008494,0.932016,0.009578,0.921279,0.010736,0.909315,0.011964,0.89606,0.013255,0.881461,0.0146,0.865474,0.015987,0.848069,0.017405,0.82923,0.018838,0.808959,0.020272,0.787271,0.021688,0.764203,0.023068,0.739809,0.024394,0.714163,0.025646,0.711413,0.00275,0.683544,0.027868,0.654744,0.0288,0.625153,0.029591,0.594925,0.030228,0.564224,0.030702,0.53322,0.031003,0.502091,0.031129,0.471015,0.031076,0.440169,0.030846,0.409726,0.030443,0.379851,0.029875,0.350702,0.02915,0.322421,0.028281,0.29514,0.027281,0.926341,0.063466,0.010193,0.914399,0.073659,0.011942,0.901803,0.085601,0.012596,0.887231,0.098197,0.014572,0.872046,0.112769,0.015184,0.854692,0.127954,0.017354,0.836821,0.145308,0.017871,0.816637,0.163179,0.020184,0.796093,0.183363,0.020545,0.773156,0.203907,0.022937,0.750075,0.226844,0.023081,0.724602,0.249925,0.025474,0.699257,0.275398,0.025345,0.671602,0.300743,0.027655,0.644394,0.328398,0.027208,0.615043,0.355606,0.029351,0.586487,0.384957,0.028556,0.556033,0.413513,0.030455,0.526731,0.443967,0.029302,0.495837,0.473269,0.030894,0.46644,0.504163,0.029397,0.4358,0.53356,0.03064,0.406966,0.5642,0.028834,0.377258,0.593034,0.029708,0.349607,0.622742,0.027651,0.321446,0.650393,0.028161,0.295522,0.678554,0.025924,0.269426,0.704478,0.026096,0.245665,0.730574,0.023761,0.222023,0.754335,0.023642,0.200732,0.777977,0.021291,0.179793,0.799268,0.020939,0.161142,0.820207,0.018652,0.143012,0.838858,0.018129,0.127039,0.856988,0.015974,0.111693,0.872961,0.015345,0.098319,0.888307,0.013374,0.085621,0.901681,0.012698,0.074674,0.914379,0.010947,0.064401,0.925326,0.010273,0.055641,0.935599,0.00876,0.047516,0.944359,0.008125,0.040663,0.952484,0.006853,0.713374,0.286626,0.7770593,10,45,0.487113,0.457077,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",,,,,,,,,,,,,,,,,,0,,,
slate,2026_01_MIA_LV,2026-09-13,2026,1,LV,MIA,Allegiant Stadium,16:25,39-63,66-69,0.37716578,0.62008422,0.00275,0.37820585,21.1248,25.1958,-4.071,46.3206,-4,46,3.5,40.5,1,0.292644,,0.670911,0.329089,,0.292644,0.266612,0.707356,0.733388,0.760788,0.023348,0.736121,0.024667,0.710209,0.025912,0.683144,0.027065,0.655036,0.028108,0.626011,0.029025,0.596211,0.0298,0.565791,0.03042,0.534917,0.030875,0.503761,0.031156,0.472503,0.031258,0.441323,0.031179,0.410402,0.030921,0.379916,0.030487,0.377166,0.00275,0.348044,0.029122,0.319826,0.028218,0.292644,0.027182,0.266612,0.026032,0.241827,0.024785,0.218367,0.02346,0.196289,0.022077,0.175634,0.020655,0.156422,0.019212,0.138657,0.017766,0.122324,0.016333,0.107395,0.014929,0.093829,0.013566,0.081573,0.012256,0.952732,0.040133,0.007134,0.944213,0.047268,0.008519,0.935092,0.055787,0.009122,0.924335,0.064908,0.010757,0.912961,0.075665,0.011374,0.899704,0.087039,0.013256,0.885859,0.100296,0.013845,0.869904,0.114141,0.015955,0.853439,0.130096,0.016465,0.834674,0.146561,0.018765,0.815536,0.165326,0.019138,0.793962,0.184464,0.021574,0.772215,0.206038,0.021747,0.747966,0.227785,0.024249,0.723805,0.252034,0.024161,0.697157,0.276195,0.026648,0.670911,0.302843,0.026245,0.64228,0.329089,0.028631,0.614407,0.35772,0.027873,0.584335,0.385593,0.030072,0.555397,0.415665,0.028938,0.524522,0.444603,0.030876,0.495153,0.475478,0.029369,0.464167,0.504847,0.030986,0.435034,0.535833,0.029134,0.40464,0.564966,0.030393,0.376393,0.59536,0.028248,0.347255,0.623607,0.029137,0.320487,0.652745,0.026769,0.293187,0.679513,0.0273,0.268394,0.706813,0.024793,0.243396,0.731606,0.024998,0.220953,0.756604,0.022443,0.198581,0.779047,0.022372,0.178725,0.801419,0.019856,0.159157,0.821275,0.019568,0.141987,0.840843,0.01717,0.125257,0.858013,0.016729,0.110745,0.874743,0.014512,0.096766,0.889255,0.01398,0.084776,0.903234,0.01199,0.073357,0.915224,0.011419,0.063674,0.926643,0.009683,0.378206,0.621794,0.54905055,2,42,0.453769,0.550592,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",,,,,,,,,,,,,,,,,,0,,,
slate,2026_01_GB_MIN,2026-09-13,2026,1,MIN,GB,U.S. Bank Stadium,16:25,77-59-1,85-55-2,0.6128499,0.3844001,0.00275,0.61453988,24.3112,20.4897,3.8215,44.8009,4,45,1.5,45.5,1,0.582232,,0.478436,0.521564,,0.582232,0.551221,0.417768,0.448779,0.903253,0.012602,0.889328,0.013925,0.87403,0.015298,0.85732,0.016709,0.839175,0.018145,0.819585,0.01959,0.798558,0.021028,0.776118,0.02244,0.75231,0.023808,0.727195,0.025114,0.700858,0.026337,0.673398,0.02746,0.644934,0.028464,0.6156,0.029334,0.61285,0.00275,0.582232,0.030618,0.551221,0.031011,0.519995,0.031226,0.488733,0.031261,0.457619,0.031115,0.426829,0.03079,0.396536,0.030293,0.366904,0.029632,0.338086,0.028818,0.31022,0.027866,0.28343,0.02679,0.257821,0.025609,0.233482,0.024339,0.210483,0.022999,0.93975,0.051655,0.008595,0.929548,0.06025,0.010202,0.918764,0.070452,0.010785,0.906117,0.081236,0.012647,0.892907,0.093883,0.01321,0.877596,0.107093,0.015311,0.861789,0.122404,0.015807,0.843677,0.138211,0.018112,0.825194,0.156323,0.018484,0.804253,0.174806,0.020941,0.783125,0.195747,0.021127,0.759458,0.216875,0.023668,0.73585,0.240542,0.023608,0.709701,0.26415,0.026149,0.683913,0.290299,0.025788,0.65567,0.316087,0.028243,0.628132,0.34433,0.027538,0.598315,0.371868,0.029817,0.56957,0.401685,0.028745,0.538801,0.43043,0.03077,0.509471,0.461199,0.02933,0.478436,0.490529,0.031035,0.449185,0.521564,0.029251,0.418589,0.550815,0.030596,0.390077,0.581411,0.028513,0.360597,0.609923,0.02948,0.333432,0.639403,0.027166,0.30567,0.666568,0.027761,0.280373,0.69433,0.025297,0.254821,0.719627,0.025552,0.231796,0.745179,0.023025,0.208808,0.768204,0.022987,0.188323,0.791192,0.020485,0.16811,0.811677,0.020214,0.150296,0.83189,0.017814,0.132921,0.849704,0.017374,0.117778,0.867079,0.015143,0.10318,0.882222,0.014598,0.090596,0.89682,0.012584,0.078605,0.909404,0.011991,0.068382,0.921395,0.010223,0.058754,0.931618,0.009628,0.050635,0.941246,0.008119,0.61454,0.38546,0.58029376,3,45,0.547618,0.481334,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",,,,,,,,,,,,,,,,,,0,,,
slate,2026_01_WAS_PHI,2026-09-13,2026,1,PHI,WAS,Lincoln Financial Field,16:25,88-57-1,55-81-1,0.56721423,0.43003577,0.00275,0.56877837,22.7813,20.5068,2.2745,43.2881,3,43,5.5,45.5,1,0.411813,,0.433007,0.566993,,0.411813,0.381779,0.588187,0.618221,0.882071,0.014643,0.866033,0.016039,0.848568,0.017465,0.829661,0.018907,0.809309,0.020351,0.787531,0.021779,0.764359,0.023172,0.739847,0.024512,0.714068,0.025779,0.687113,0.026955,0.659091,0.028022,0.630128,0.028962,0.600368,0.029761,0.569964,0.030403,0.567214,0.00275,0.536028,0.031187,0.504713,0.031315,0.473452,0.031261,0.442427,0.031026,0.411813,0.030614,0.381779,0.030033,0.352487,0.029293,0.32408,0.028406,0.296693,0.027387,0.27044,0.026253,0.245419,0.025021,0.22171,0.023709,0.199373,0.022337,0.17845,0.020923,0.924846,0.064916,0.010239,0.912791,0.075154,0.012055,0.900174,0.087209,0.012617,0.885495,0.099826,0.014679,0.870315,0.114505,0.015181,0.852854,0.129685,0.01746,0.835008,0.147146,0.017847,0.814711,0.164992,0.020297,0.794204,0.185289,0.020507,0.77114,0.205796,0.023063,0.748104,0.22886,0.023037,0.722483,0.251896,0.02562,0.697184,0.277517,0.0253,0.669361,0.302816,0.027823,0.642197,0.330639,0.027164,0.61266,0.357803,0.029537,0.58415,0.38734,0.02851,0.553499,0.41585,0.030651,0.524248,0.446501,0.02925,0.493159,0.475752,0.031089,0.463827,0.506841,0.029333,0.433007,0.536173,0.03082,0.404257,0.566993,0.02875,0.374397,0.595743,0.02986,0.346855,0.625603,0.027542,0.31858,0.653145,0.028275,0.292793,0.68142,0.025787,0.266626,0.707207,0.026167,0.243029,0.733374,0.023597,0.219361,0.756971,0.023668,0.198255,0.780639,0.021105,0.177331,0.801745,0.020924,0.15888,0.822669,0.018451,0.1408,0.84112,0.018081,0.125033,0.8592,0.015767,0.109762,0.874967,0.015272,0.096592,0.890238,0.01317,0.083982,0.903408,0.012609,0.073228,0.916018,0.010754,0.06305,0.926772,0.010178,0.054465,0.93695,0.008585,0.046434,0.945535,0.008032,0.039733,0.953566,0.0067,0.568778,0.431222,0.64711788,5,44,0.491517,0.465563,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",,,,,,,,,,,,,,,,,,0,,,
slate,2026_01_DAL_NYG,2026-09-13,2026,1,NYG,DAL,MetLife Stadium,20:20,42-92-1,76-62-1,0.50877825,0.48847175,0.00275,0.51018125,22.4541,22.1191,0.335,44.5732,1,45,-2.5,48.5,1,0.57356,,0.383423,0.616577,,0.57356,0.542707,0.42644,0.457293,0.850722,0.017295,0.831986,0.018736,0.811806,0.02018,0.790196,0.02161,0.767187,0.023008,0.742831,0.024356,0.717197,0.025634,0.690372,0.026824,0.662465,0.027908,0.633598,0.028867,0.603912,0.029686,0.57356,0.030352,0.542707,0.030852,0.511528,0.031179,0.508778,0.00275,0.477485,0.031293,0.446405,0.031081,0.415715,0.03069,0.385587,0.030128,0.356183,0.029404,0.327653,0.028531,0.300129,0.027523,0.273731,0.026398,0.24856,0.025172,0.224696,0.023864,0.202203,0.022493,0.181124,0.021079,0.161485,0.019639,0.143292,0.018193,0.937688,0.053487,0.008825,0.927217,0.062312,0.010471,0.916177,0.072783,0.011039,0.903235,0.083823,0.012943,0.889752,0.096765,0.013482,0.874125,0.110248,0.015627,0.858038,0.125875,0.016087,0.839599,0.141962,0.018439,0.820837,0.160401,0.018762,0.79957,0.179163,0.021267,0.778178,0.20043,0.021392,0.754197,0.221822,0.023981,0.730351,0.245803,0.023846,0.703915,0.269649,0.026436,0.677928,0.296085,0.025987,0.649439,0.322072,0.028489,0.621754,0.350561,0.027685,0.591744,0.378246,0.03001,0.562914,0.408256,0.02883,0.532015,0.437086,0.030899,0.50267,0.467985,0.029345,0.471577,0.49733,0.031093,0.442384,0.528423,0.029193,0.411806,0.557616,0.030578,0.383423,0.588194,0.028382,0.354035,0.616577,0.029389,0.327066,0.645965,0.026968,0.299463,0.672934,0.027603,0.27442,0.700537,0.025043,0.249083,0.72558,0.025337,0.226355,0.750917,0.022728,0.203624,0.773645,0.02273,0.183464,0.796376,0.02016,0.163535,0.816536,0.019929,0.146057,0.836465,0.017478,0.128978,0.853943,0.017079,0.114167,0.871022,0.014811,0.09986,0.885833,0.014307,0.087591,0.90014,0.012269,0.075876,0.912409,0.011715,0.065942,0.924124,0.009935,0.056564,0.934058,0.009378,0.048699,0.943436,0.007864,0.510181,0.489819,0.46412686,-2,47,0.528185,0.448524,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",,,,,,,,,,,,,,,,,,0,,,
slate,2026_01_DEN_KC,2026-09-14,2026,1,KC,DEN,GEHA Field at Arrowhead Stadium,20:15,113-41,63-73,0.45632443,0.54092557,0.00275,0.45758279,22.3181,23.7166,-1.3985,46.0347,-2,46,3.0,42.5,1,0.365536,0.029646,0.60612,0.39388,,0.395182,0.365536,0.604818,0.634464,0.818352,0.019706,0.797212,0.02114,0.774664,0.022548,0.750753,0.023912,0.72554,0.025213,0.699108,0.026432,0.671557,0.027551,0.643005,0.028552,0.613587,0.029419,0.58345,0.030137,0.552756,0.030694,0.521677,0.03108,0.490389,0.031288,0.459074,0.031314,0.456324,0.00275,0.4255,0.030824,0.395182,0.030318,0.365536,0.029646,0.336716,0.02882,0.308861,0.027855,0.282096,0.026765,0.256529,0.025568,0.232246,0.024283,0.209318,0.022928,0.187794,0.021524,0.167706,0.020089,0.149065,0.01864,0.131868,0.017197,0.116095,0.015773,0.950211,0.042411,0.007377,0.941391,0.049789,0.00882,0.932001,0.058609,0.00939,0.920908,0.067999,0.011092,0.909243,0.079092,0.011666,0.895621,0.090757,0.013622,0.881465,0.104379,0.014156,0.86512,0.118535,0.016345,0.848332,0.13488,0.016788,0.829161,0.151668,0.019171,0.809699,0.170839,0.019462,0.787718,0.190301,0.021981,0.765659,0.212282,0.022058,0.741019,0.234341,0.024641,0.716575,0.258981,0.024443,0.689571,0.283425,0.027004,0.663091,0.310429,0.02648,0.634162,0.336909,0.028929,0.60612,0.365838,0.028042,0.575827,0.39388,0.030293,0.5468,0.424173,0.029026,0.515796,0.4532,0.031004,0.486429,0.484204,0.029366,0.455417,0.513571,0.031012,0.42638,0.544583,0.029037,0.396065,0.57362,0.030315,0.368006,0.603935,0.028059,0.339046,0.631994,0.02896,0.312547,0.660954,0.026499,0.28551,0.687453,0.027037,0.261053,0.71449,0.024457,0.236386,0.738947,0.024667,0.214326,0.763614,0.02206,0.192331,0.785674,0.021995,0.172883,0.807669,0.019448,0.153715,0.827117,0.019168,0.136958,0.846285,0.016757,0.120631,0.863042,0.016327,0.106518,0.879369,0.014113,0.092925,0.893482,0.013594,0.081306,0.907075,0.011619,0.070243,0.918694,0.011063,0.060892,0.929757,0.00935,0.457583,0.542417,0.56335882,2,43,0.468028,0.526642,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",,,,,,,,,,,,,,,,,,0,,,
slate,2026_02_DET_BUF,2026-09-17,2026,2,BUF,DET,Highmark Stadium,20:15,97-50,64-71-2,0.63103837,0.36621163,0.00275,0.63277851,24.1618,19.71,4.4518,43.8718,5,44,3.0,52.5,1,0.538891,0.031098,0.257276,0.742724,,0.56999,0.538891,0.43001,0.461109,0.91117,0.011821,0.898061,0.013109,0.883608,0.014453,0.867766,0.015842,0.850503,0.017263,0.8318,0.018703,0.811655,0.020146,0.790081,0.021574,0.767111,0.02297,0.742797,0.024314,0.717209,0.025588,0.690437,0.026772,0.662588,0.027849,0.633788,0.0288,0.631038,0.00275,0.600763,0.030275,0.56999,0.030773,0.538891,0.031098,0.507647,0.031245,0.476436,0.03121,0.44544,0.030996,0.414834,0.030606,0.384788,0.030047,0.355459,0.029328,0.326997,0.028463,0.299532,0.027464,0.273183,0.026349,0.248048,0.025135,0.224209,0.023839,0.930983,0.059422,0.009595,0.919663,0.069017,0.01132,0.907753,0.080337,0.011911,0.89387,0.092247,0.013882,0.879437,0.10613,0.014433,0.862811,0.120563,0.016626,0.845726,0.137189,0.017085,0.826271,0.154274,0.019455,0.806509,0.173729,0.019762,0.784258,0.193491,0.022251,0.761912,0.215742,0.022345,0.737036,0.238088,0.024876,0.712338,0.262964,0.024699,0.685151,0.287662,0.027187,0.658462,0.314849,0.026689,0.629417,0.341538,0.029045,0.601224,0.370583,0.028193,0.57089,0.398776,0.030334,0.541777,0.42911,0.029113,0.510811,0.458223,0.030966,0.481424,0.489189,0.029387,0.450524,0.518576,0.0309,0.421529,0.549476,0.028996,0.391392,0.578471,0.030137,0.363428,0.608608,0.027965,0.334698,0.636572,0.028729,0.308336,0.665302,0.026362,0.281567,0.691664,0.026769,0.257276,0.718433,0.024291,0.232896,0.742724,0.02438,0.211018,0.767104,0.021878,0.189315,0.788982,0.021703,0.170053,0.810685,0.019262,0.151168,0.829947,0.018886,0.134591,0.848832,0.016577,0.118527,0.865409,0.016064,0.104581,0.881473,0.013946,0.091223,0.895419,0.013358,0.079754,0.908777,0.011469,0.068896,0.920246,0.010859,0.059674,0.931104,0.009221,0.051045,0.940326,0.008629,0.043797,0.948955,0.007248,0.632779,0.367221,0.61661744,4,49,0.522167,0.400081,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",,,,,,,,,,,,,,,,,,0,,,
slate,2026_02_CAR_ATL,2026-09-20,2026,2,ATL,CAR,Mercedes-Benz Stadium,13:00,55-78,44-90,0.63811814,0.35913186,0.00275,0.63987781,23.6364,18.9364,4.7,42.5728,5,43,1.5,44.5,1,0.607991,,0.442416,0.557584,,0.607991,0.577324,0.392009,0.422676,0.91425,0.011529,0.901447,0.012803,0.887313,0.014134,0.8718,0.015513,0.854873,0.016927,0.83651,0.018363,0.816705,0.019806,0.795467,0.021238,0.772826,0.022641,0.748827,0.023998,0.723538,0.025289,0.697044,0.026495,0.669447,0.027597,0.640868,0.028578,0.638118,0.00275,0.607991,0.030127,0.577324,0.030667,0.546288,0.031036,0.515061,0.031227,0.483822,0.031239,0.452752,0.03107,0.422027,0.030725,0.391818,0.030209,0.362288,0.029531,0.333585,0.028703,0.305847,0.027738,0.279195,0.026652,0.253733,0.025462,0.229547,0.024186,0.917075,0.07183,0.011095,0.90409,0.082925,0.012985,0.890525,0.09591,0.013565,0.874842,0.109475,0.015684,0.858652,0.125158,0.016189,0.840152,0.141348,0.018501,0.821277,0.159848,0.018875,0.799953,0.178723,0.021324,0.778447,0.200047,0.021506,0.754426,0.221553,0.024022,0.730474,0.245574,0.023951,0.704021,0.269526,0.026453,0.677944,0.295979,0.026078,0.649467,0.322056,0.028477,0.621709,0.350533,0.027758,0.59174,0.378291,0.029969,0.562856,0.40826,0.028884,0.532024,0.437144,0.030831,0.502641,0.467976,0.029383,0.471636,0.497359,0.031006,0.442416,0.528364,0.029219,0.411937,0.557584,0.030479,0.383534,0.588063,0.028403,0.354248,0.616466,0.029286,0.32726,0.645752,0.026988,0.299754,0.67274,0.027506,0.274687,0.700246,0.025067,0.249436,0.725313,0.025251,0.226678,0.750564,0.022758,0.204018,0.773322,0.022659,0.183821,0.795982,0.020197,0.163945,0.816179,0.019876,0.146424,0.836055,0.017522,0.129381,0.853576,0.017043,0.114522,0.870619,0.014859,0.100236,0.885478,0.014285,0.087918,0.899764,0.012319,0.076212,0.912082,0.011706,0.066228,0.923788,0.009984,0.056851,0.933772,0.009377,0.04894,0.943149,0.007911,0.041596,0.95106,0.007344,0.035469,0.958404,0.006128,0.639878,0.360122,0.58831794,3,43,0.555702,0.46933,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",,,,,,,,,,,,,,,,,,0,,,
slate,2026_02_NO_BAL,2026-09-20,2026,2,BAL,NO,M&T Bank Stadium,13:00,89-53,76-62,0.57171098,0.42553902,0.00275,0.57328752,22.5009,20.0756,2.4253,42.5765,3,43,7.5,46.5,1,0.356657,,0.383524,0.616476,,0.356657,0.328106,0.643343,0.671894,0.884383,0.014451,0.868543,0.015841,0.851279,0.017263,0.832575,0.018704,0.812426,0.020149,0.790847,0.021579,0.76787,0.022978,0.743544,0.024326,0.71794,0.025604,0.691146,0.026794,0.66327,0.027877,0.634434,0.028835,0.60478,0.029654,0.574461,0.030319,0.571711,0.00275,0.540558,0.031153,0.50925,0.031308,0.477969,0.031281,0.446895,0.031074,0.416207,0.030688,0.386074,0.030133,0.356657,0.029416,0.328106,0.028551,0.300554,0.027552,0.274119,0.026435,0.248902,0.025217,0.224986,0.023917,0.202433,0.022553,0.181288,0.021145,0.916952,0.071975,0.011073,0.903971,0.083048,0.012981,0.89044,0.096029,0.013531,0.874764,0.10956,0.015676,0.858619,0.125236,0.016146,0.840127,0.141381,0.018492,0.821302,0.159873,0.018825,0.799984,0.178698,0.021318,0.778531,0.200016,0.021453,0.754507,0.221469,0.024025,0.730606,0.245493,0.0239,0.704138,0.269394,0.026468,0.678105,0.295862,0.026033,0.649597,0.321895,0.028508,0.621877,0.350403,0.027721,0.591861,0.378123,0.030015,0.563005,0.408139,0.028857,0.532113,0.436995,0.030892,0.50275,0.467887,0.029363,0.471674,0.49725,0.031076,0.442469,0.528326,0.029205,0.411915,0.557531,0.030554,0.383524,0.588085,0.028391,0.354162,0.616476,0.029362,0.327186,0.645838,0.026976,0.29961,0.672814,0.027576,0.274558,0.70039,0.025052,0.249245,0.725442,0.025313,0.226506,0.750755,0.022739,0.203796,0.773494,0.02271,0.183623,0.796204,0.020173,0.163709,0.816377,0.019914,0.146215,0.836291,0.017494,0.129146,0.853785,0.017069,0.114317,0.870854,0.014829,0.100015,0.885683,0.014302,0.087728,0.899985,0.012287,0.076014,0.912272,0.011714,0.066061,0.923986,0.009953,0.056682,0.933939,0.00938,0.0488,0.943318,0.007882,0.041457,0.9512,0.007343,0.035355,0.958543,0.006102,0.573288,0.426712,0.68679894,7,45,0.472185,0.448578,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",,,,,,,,,,,,,,,,,,0,,,
slate,2026_02_MIN_CHI,2026-09-20,2026,2,CHI,MIN,Soldier Field,13:00,61-76,77-59-1,0.51630388,0.48094612,0.00275,0.51772764,22.8037,22.2202,0.5835,45.0239,1,45,3.5,45.5,1,0.423046,,0.485178,0.514822,,0.423046,0.392772,0.576954,0.607228,0.854947,0.016942,0.836568,0.01838,0.816743,0.019825,0.795483,0.02126,0.772814,0.022668,0.748784,0.024031,0.723455,0.025328,0.696913,0.026542,0.66926,0.027653,0.640615,0.028644,0.611116,0.029499,0.580913,0.030203,0.550168,0.030745,0.519054,0.031114,0.516304,0.00275,0.484988,0.031315,0.453843,0.031146,0.423046,0.030797,0.392772,0.030274,0.363183,0.029588,0.334434,0.02875,0.306661,0.027773,0.279988,0.026674,0.254518,0.02547,0.230338,0.02418,0.207515,0.022823,0.186097,0.021418,0.166114,0.019983,0.147577,0.018537,0.941732,0.04991,0.008358,0.931788,0.058268,0.009943,0.921278,0.068212,0.01051,0.908922,0.078722,0.012356,0.896018,0.091078,0.012904,0.881021,0.103982,0.014997,0.865542,0.118979,0.015479,0.847755,0.134458,0.017788,0.829608,0.152245,0.018147,0.808984,0.170392,0.020624,0.788185,0.191016,0.020799,0.764808,0.211815,0.023377,0.741501,0.235192,0.023306,0.715596,0.258499,0.025905,0.690065,0.284404,0.025532,0.662003,0.309935,0.028062,0.634661,0.337997,0.027342,0.604946,0.365339,0.029715,0.576325,0.395054,0.028622,0.545571,0.423675,0.030754,0.516286,0.454429,0.029284,0.485178,0.483714,0.031108,0.455894,0.514822,0.029284,0.425142,0.544106,0.030752,0.396522,0.574858,0.028619,0.366813,0.603478,0.02971,0.339478,0.633187,0.027335,0.311428,0.660522,0.02805,0.285913,0.688572,0.025516,0.260032,0.714087,0.025881,0.236755,0.739968,0.023277,0.213417,0.763245,0.023338,0.192663,0.786583,0.020754,0.172095,0.807337,0.020568,0.154009,0.827905,0.018086,0.136291,0.845991,0.017718,0.120886,0.863709,0.015405,0.105968,0.879114,0.014918,0.093141,0.894032,0.012827,0.080862,0.906859,0.012279,0.070422,0.919138,0.01044,0.060543,0.929578,0.009879,0.052236,0.939457,0.008307,0.517728,0.482272,0.59185537,3,45,0.496773,0.483672,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",,,,,,,,,,,,,,,,,,0,,,
