game_id,season,week,game_type,gameday,away_team,home_team,away_score,home_score,result,total,spread_line,total_line,n_plays
2024_11_CIN_LAC,2024,11,REG,2024-11-17,CIN,LAC,27,34,7,61,1.0,48.0,201
2024_11_HOU_DAL,2024,11,REG,2024-11-18,HOU,DAL,34,10,-24,44,-7.5,41.5,188
2024_12_PIT_CLE,2024,12,REG,2024-11-21,PIT,CLE,19,24,5,43,-3.5,36.5,170
2024_12_KC_CAR,2024,12,REG,2024-11-24,KC,CAR,30,27,-3,57,-11.0,43.0,183
2024_12_MIN_CHI,2024,12,REG,2024-11-24,MIN,CHI,30,27,-3,57,-3.0,39.5,197
2024_12_TEN_HOU,2024,12,REG,2024-11-24,TEN,HOU,32,27,-5,59,8.0,40.5,180
2024_12_DET_IND,2024,12,REG,2024-11-24,DET,IND,24,6,-18,30,-7.0,50.5,161
2024_12_NE_MIA,2024,12,REG,2024-11-24,NE,MIA,15,34,19,49,7.5,46.0,182
2024_12_TB_NYG,2024,12,REG,2024-11-24,TB,NYG,30,7,-23,37,-6.5,40.5,157
2024_12_DAL_WAS,2024,12,REG,2024-11-24,DAL,WAS,34,26,-8,60,10.5,45.0,190
2024_12_DEN_LV,2024,12,REG,2024-11-24,DEN,LV,29,19,-10,48,-6.5,41.5,198
2024_12_SF_GB,2024,12,REG,2024-11-24,SF,GB,10,38,28,48,6.5,44.5,159
2024_12_ARI_SEA,2024,12,REG,2024-11-24,ARI,SEA,6,16,10,22,-1.0,46.5,160
2024_12_PHI_LA,2024,12,REG,2024-11-24,PHI,LA,37,20,-17,57,-3.0,49.0,178
2024_12_BAL_LAC,2024,12,REG,2024-11-25,BAL,LAC,30,23,-7,53,-3.0,51.0,176
2024_13_CHI_DET,2024,13,REG,2024-11-28,CHI,DET,20,23,3,43,9.5,47.5,174
2024_13_NYG_DAL,2024,13,REG,2024-11-28,NYG,DAL,20,27,7,47,4.5,39.0,186
2024_13_MIA_GB,2024,13,REG,2024-11-28,MIA,GB,17,30,13,47,3.5,47.5,174
2024_13_LV_KC,2024,13,REG,2024-11-29,LV,KC,17,19,2,36,13.5,42.0,187
2024_13_LAC_ATL,2024,13,REG,2024-12-01,LAC,ATL,17,13,-4,30,-1.0,47.0,162
2024_13_PIT_CIN,2024,13,REG,2024-12-01,PIT,CIN,44,38,-6,82,3.0,46.0,185
2024_13_HOU_JAX,2024,13,REG,2024-12-01,HOU,JAX,23,20,-3,43,-3.5,44.5,177
2024_13_ARI_MIN,2024,13,REG,2024-12-01,ARI,MIN,22,23,1,45,3.5,45.5,182
2024_13_IND_NE,2024,13,REG,2024-12-01,IND,NE,25,24,-1,49,-2.5,41.5,172
2024_13_SEA_NYJ,2024,13,REG,2024-12-01,SEA,NYJ,26,21,-5,47,1.0,41.5,167
2024_13_TEN_WAS,2024,13,REG,2024-12-01,TEN,WAS,19,42,23,61,6.0,45.0,182
2024_13_TB_CAR,2024,13,REG,2024-12-01,TB,CAR,26,23,-3,49,-6.5,46.0,211
2024_13_LA_NO,2024,13,REG,2024-12-01,LA,NO,21,14,-7,35,-2.5,48.5,161
2024_13_PHI_BAL,2024,13,REG,2024-12-01,PHI,BAL,24,19,-5,43,3.0,50.0,177
2024_13_SF_BUF,2024,13,REG,2024-12-01,SF,BUF,10,35,25,45,6.5,45.0,146
2024_13_CLE_DEN,2024,13,REG,2024-12-02,CLE,DEN,32,41,9,73,6.5,41.5,205
2024_14_GB_DET,2024,14,REG,2024-12-05,GB,DET,31,34,3,65,3.0,53.0,175
2024_14_NYJ_MIA,2024,14,REG,2024-12-08,NYJ,MIA,26,32,6,58,6.5,45.0,193
2024_14_ATL_MIN,2024,14,REG,2024-12-08,ATL,MIN,21,42,21,63,6.0,46.5,181
2024_14_NO_NYG,2024,14,REG,2024-12-08,NO,NYG,14,11,-3,25,-5.5,41.0,195
2024_14_CAR_PHI,2024,14,REG,2024-12-08,CAR,PHI,16,22,6,38,14.0,44.5,166
2024_14_CLE_PIT,2024,14,REG,2024-12-08,CLE,PIT,14,27,13,41,6.0,43.0,182
2024_14_LV_TB,2024,14,REG,2024-12-08,LV,TB,13,28,15,41,7.0,47.0,164
2024_14_JAX_TEN,2024,14,REG,2024-12-08,JAX,TEN,10,6,-4,16,3.0,40.0,155
2024_14_SEA_ARI,2024,14,REG,2024-12-08,SEA,ARI,30,18,-12,48,3.0,45.5,178
2024_14_BUF_LA,2024,14,REG,2024-12-08,BUF,LA,42,44,2,86,-3.5,49.5,185
2024_14_CHI_SF,2024,14,REG,2024-12-08,CHI,SF,13,38,25,51,3.0,43.5,152
2024_14_LAC_KC,2024,14,REG,2024-12-08,LAC,KC,17,19,2,36,5.0,43.5,173
2024_14_CIN_DAL,2024,14,REG,2024-12-09,CIN,DAL,27,20,-7,47,-5.0,51.0,172
2024_15_LA_SF,2024,15,REG,2024-12-12,LA,SF,12,6,-6,18,3.0,48.5,160
2024_15_DAL_CAR,2024,15,REG,2024-12-15,DAL,CAR,30,14,-16,44,2.5,42.0,176
2024_15_KC_CLE,2024,15,REG,2024-12-15,KC,CLE,21,7,-14,28,-4.5,41.5,177
2024_15_MIA_HOU,2024,15,REG,2024-12-15,MIA,HOU,12,20,8,32,2.5,46.5,158
2024_15_NYJ_JAX,2024,15,REG,2024-12-15,NYJ,JAX,32,25,-7,57,-3.5,41.5,183
2024_15_WAS_NO,2024,15,REG,2024-12-15,WAS,NO,20,19,-1,39,-7.5,44.5,175
2024_15_BAL_NYG,2024,15,REG,2024-12-15,BAL,NYG,35,14,-21,49,-16.5,43.5,166
2024_15_CIN_TEN,2024,15,REG,2024-12-15,CIN,TEN,37,27,-10,64,-6.0,46.5,188
2024_15_NE_ARI,2024,15,REG,2024-12-15,NE,ARI,17,30,13,47,6.0,46.5,155
2024_15_IND_DEN,2024,15,REG,2024-12-15,IND,DEN,13,31,18,44,4.5,43.5,183
2024_15_BUF_DET,2024,15,REG,2024-12-15,BUF,DET,48,42,-6,90,2.5,55.5,200
2024_15_TB_LAC,2024,15,REG,2024-12-15,TB,LAC,40,17,-23,57,3.0,46.0,164
2024_15_PIT_PHI,2024,15,REG,2024-12-15,PIT,PHI,13,27,14,40,5.5,43.0,164
2024_15_GB_SEA,2024,15,REG,2024-12-15,GB,SEA,30,13,-17,43,-3.0,48.0,168
2024_15_CHI_MIN,2024,15,REG,2024-12-16,CHI,MIN,12,30,18,42,7.0,43.5,191
2024_15_ATL_LV,2024,15,REG,2024-12-16,ATL,LV,15,9,-6,24,-6.5,44.5,172
2024_16_DEN_LAC,2024,16,REG,2024-12-19,DEN,LAC,27,34,7,61,3.0,41.5,175
2024_16_HOU_KC,2024,16,REG,2024-12-21,HOU,KC,19,27,8,46,3.5,42.5,172
2024_16_PIT_BAL,2024,16,REG,2024-12-21,PIT,BAL,17,34,17,51,7.0,44.5,162
2024_16_NYG_ATL,2024,16,REG,2024-12-22,NYG,ATL,7,34,27,41,9.5,42.5,169
2024_16_ARI_CAR,2024,16,REG,2024-12-22,ARI,CAR,30,36,6,66,-5.5,47.0,191
2024_16_DET_CHI,2024,16,REG,2024-12-22,DET,CHI,34,17,-17,51,-7.0,47.5,173
2024_16_CLE_CIN,2024,16,REG,2024-12-22,CLE,CIN,6,24,18,30,10.0,46.5,156
2024_16_TEN_IND,2024,16,REG,2024-12-22,TEN,IND,30,38,8,68,4.0,42.5,167
2024_16_LA_NYJ,2024,16,REG,2024-12-22,LA,NYJ,19,9,-10,28,-3.0,47.0,152
2024_16_PHI_WAS,2024,16,REG,2024-12-22,PHI,WAS,33,36,3,69,-4.0,47.0,188
2024_16_MIN_SEA,2024,16,REG,2024-12-22,MIN,SEA,27,24,-3,51,-2.5,43.0,180
2024_16_NE_BUF,2024,16,REG,2024-12-22,NE,BUF,21,24,3,45,14.0,48.0,178
2024_16_JAX_LV,2024,16,REG,2024-12-22,JAX,LV,14,19,5,33,2.5,41.5,182
2024_16_SF_MIA,2024,16,REG,2024-12-22,SF,MIA,17,29,12,46,-2.0,44.0,175
2024_16_TB_DAL,2024,16,REG,2024-12-22,TB,DAL,24,26,2,50,-4.5,47.5,179
2024_16_NO_GB,2024,16,REG,2024-12-23,NO,GB,0,34,34,34,14.0,44.0,165
2024_17_KC_PIT,2024,17,REG,2024-12-25,KC,PIT,29,10,-19,39,-3.0,43.5,175
2024_17_BAL_HOU,2024,17,REG,2024-12-25,BAL,HOU,31,2,-29,33,-5.5,46.5,152
2024_17_SEA_CHI,2024,17,REG,2024-12-26,SEA,CHI,6,3,-3,9,-3.5,43.5,149
2024_17_LAC_NE,2024,17,REG,2024-12-28,LAC,NE,40,7,-33,47,-6.0,42.0,168
2024_17_DEN_CIN,2024,17,REG,2024-12-28,DEN,CIN,24,30,6,54,3.5,50.5,199
2024_17_ARI_LA,2024,17,REG,2024-12-28,ARI,LA,9,13,4,22,6.5,48.0,174
2024_17_NYJ_BUF,2024,17,REG,2024-12-29,NYJ,BUF,14,40,26,54,10.0,44.5,169
2024_17_TEN_JAX,2024,17,REG,2024-12-29,TEN,JAX,13,20,7,33,-1.0,38.0,167
2024_17_LV_NO,2024,17,REG,2024-12-29,LV,NO,25,10,-15,35,-2.0,37.5,180
2024_17_IND_NYG,2024,17,REG,2024-12-29,IND,NYG,33,45,12,78,-7.5,40.5,181
2024_17_DAL_PHI,2024,17,REG,2024-12-29,DAL,PHI,7,41,34,48,7.5,37.5,168
2024_17_CAR_TB,2024,17,REG,2024-12-29,CAR,TB,14,48,34,62,9.5,47.5,165
2024_17_MIA_CLE,2024,17,REG,2024-12-29,MIA,CLE,20,3,-17,23,-3.0,32.5,176
2024_17_GB_MIN,2024,17,REG,2024-12-29,GB,MIN,25,27,2,52,-1.0,49.0,180
2024_17_ATL_WAS,2024,17,REG,2024-12-29,ATL,WAS,24,30,6,54,3.5,46.5,190
2024_17_DET_SF,2024,17,REG,2024-12-30,DET,SF,40,34,-6,74,-4.0,50.5,173
2024_18_CLE_BAL,2024,18,REG,2025-01-04,CLE,BAL,10,35,25,45,19.5,42.5,170
2024_18_CIN_PIT,2024,18,REG,2025-01-04,CIN,PIT,19,17,-2,36,-2.5,48.5,178
2024_18_CAR_ATL,2024,18,REG,2025-01-05,CAR,ATL,44,38,-6,82,7.5,48.5,191
2024_18_WAS_DAL,2024,18,REG,2025-01-05,WAS,DAL,23,19,-4,42,-7.0,43.5,186
2024_18_CHI_GB,2024,18,REG,2025-01-05,CHI,GB,24,22,-2,46,10.0,41.5,168
2024_18_JAX_IND,2024,18,REG,2025-01-05,JAX,IND,23,26,3,49,3.5,45.5,197
2024_18_BUF_NE,2024,18,REG,2025-01-05,BUF,NE,16,23,7,39,-3.0,36.5,173
2024_18_NYG_PHI,2024,18,REG,2025-01-05,NYG,PHI,13,20,7,33,3.0,36.5,165
2024_18_NO_TB,2024,18,REG,2025-01-05,NO,TB,19,27,8,46,14.5,44.5,179
2024_18_HOU_TEN,2024,18,REG,2025-01-05,HOU,TEN,23,14,-9,37,2.5,36.5,165
2024_18_SF_ARI,2024,18,REG,2025-01-05,SF,ARI,24,47,23,71,4.5,42.5,188
2024_18_KC_DEN,2024,18,REG,2025-01-05,KC,DEN,0,38,38,38,10.5,40.5,143
2024_18_SEA_LA,2024,18,REG,2025-01-05,SEA,LA,30,25,-5,55,-7.5,38.5,161
2024_18_LAC_LV,2024,18,REG,2025-01-05,LAC,LV,34,20,-14,54,-7.0,42.5,172
2024_18_MIA_NYJ,2024,18,REG,2025-01-05,MIA,NYJ,20,32,12,52,1.5,39.5,176
2024_18_MIN_DET,2024,18,REG,2025-01-05,MIN,DET,9,31,22,40,3.0,56.5,172
2024_19_LAC_HOU,2024,19,WC,2025-01-11,LAC,HOU,12,32,20,44,-3.0,41.5,172
2024_19_PIT_BAL,2024,19,WC,2025-01-11,PIT,BAL,14,28,14,42,9.5,44.5,160
2024_19_DEN_BUF,2024,19,WC,2025-01-12,DEN,BUF,7,31,24,38,7.5,48.5,160
2024_19_GB_PHI,2024,19,WC,2025-01-12,GB,PHI,10,22,12,32,5.5,45.5,162
2024_19_WAS_TB,2024,19,WC,2025-01-12,WAS,TB,23,20,-3,43,3.0,51.5,159
2024_19_MIN_LA,2024,19,WC,2025-01-13,MIN,LA,9,27,18,36,-2.5,47.5,165
2024_20_HOU_KC,2024,20,DIV,2025-01-18,HOU,KC,14,23,9,37,9.5,41.5,159
2024_20_WAS_DET,2024,20,DIV,2025-01-18,WAS,DET,45,31,-14,76,8.5,55.5,190
2024_20_LA_PHI,2024,20,DIV,2025-01-19,LA,PHI,22,28,6,50,7.0,43.5,181
2024_20_BAL_BUF,2024,20,DIV,2025-01-19,BAL,BUF,25,27,2,52,-1.5,51.5,158
2024_21_WAS_PHI,2024,21,CON,2025-01-26,WAS,PHI,23,55,32,78,6.0,46.5,199
2024_21_BUF_KC,2024,21,CON,2025-01-26,BUF,KC,29,32,3,61,1.5,49.5,177
2024_22_KC_PHI,2024,22,SB,2025-02-09,KC,PHI,22,40,18,62,-1.5,48.5,176
2025_01_DAL_PHI,2025,1,REG,2025-09-04,DAL,PHI,20,24,4,44,8.5,47.5,163
2025_01_KC_LAC,2025,1,REG,2025-09-05,KC,LAC,21,27,6,48,-3.0,47.5,169
2025_01_TB_ATL,2025,1,REG,2025-09-07,TB,ATL,23,20,-3,43,-1.5,47.5,178
2025_01_CIN_CLE,2025,1,REG,2025-09-07,CIN,CLE,17,16,-1,33,-5.5,47.5,170
2025_01_MIA_IND,2025,1,REG,2025-09-07,MIA,IND,8,33,25,41,1.5,47.5,152
2025_01_CAR_JAX,2025,1,REG,2025-09-07,CAR,JAX,10,26,16,36,4.5,45.5,171
2025_01_LV_NE,2025,1,REG,2025-09-07,LV,NE,20,13,-7,33,2.5,44.5,184
2025_01_ARI_NO,2025,1,REG,2025-09-07,ARI,NO,20,13,-7,33,-6.0,44.5,182
2025_01_PIT_NYJ,2025,1,REG,2025-09-07,PIT,NYJ,34,32,-2,66,-3.0,37.5,167
2025_01_NYG_WAS,2025,1,REG,2025-09-07,NYG,WAS,6,21,15,27,6.0,45.5,179
2025_01_TEN_DEN,2025,1,REG,2025-09-07,TEN,DEN,12,20,8,32,8.5,42.5,180
2025_01_SF_SEA,2025,1,REG,2025-09-07,SF,SEA,17,13,-4,30,-2.5,43.5,166
2025_01_DET_GB,2025,1,REG,2025-09-07,DET,GB,13,27,14,40,1.5,48.5,150
2025_01_HOU_LA,2025,1,REG,2025-09-07,HOU,LA,9,14,5,23,3.5,43.5,160
2025_01_BAL_BUF,2025,1,REG,2025-09-07,BAL,BUF,40,41,1,81,-1.5,50.5,191
2025_01_MIN_CHI,2025,1,REG,2025-09-08,MIN,CHI,27,24,-3,51,-1.5,43.5,176
2025_02_WAS_GB,2025,2,REG,2025-09-11,WAS,GB,18,27,9,45,3.5,48.5,179
2025_02_CLE_BAL,2025,2,REG,2025-09-14,CLE,BAL,17,41,24,58,12.5,46.5,178
2025_02_JAX_CIN,2025,2,REG,2025-09-14,JAX,CIN,27,31,4,58,3.5,49.5,180
2025_02_NYG_DAL,2025,2,REG,2025-09-14,NYG,DAL,37,40,3,77,4.5,44.5,221
2025_02_CHI_DET,2025,2,REG,2025-09-14,CHI,DET,21,52,31,73,6.0,46.5,170
2025_02_NE_MIA,2025,2,REG,2025-09-14,NE,MIA,33,27,-6,60,1.5,43.5,167
2025_02_SF_NO,2025,2,REG,2025-09-14,SF,NO,26,21,-5,47,-3.0,40.5,183
2025_02_BUF_NYJ,2025,2,REG,2025-09-14,BUF,NYJ,30,10,-20,40,-6.0,47.5,164
2025_02_SEA_PIT,2025,2,REG,2025-09-14,SEA,PIT,31,17,-14,48,3.5,40.5,166
2025_02_LA_TEN,2025,2,REG,2025-09-14,LA,TEN,33,19,-14,52,-5.5,41.5,179
2025_02_CAR_ARI,2025,2,REG,2025-09-14,CAR,ARI,22,27,5,49,7.0,45.5,179
2025_02_DEN_IND,2025,2,REG,2025-09-14,DEN,IND,28,29,1,57,-2.5,43.5,171
2025_02_PHI_KC,2025,2,REG,2025-09-14,PHI,KC,20,17,-3,37,-1.5,46.5,163
2025_02_ATL_MIN,2025,2,REG,2025-09-14,ATL,MIN,22,6,-16,28,3.5,44.5,159
2025_02_TB_HOU,2025,2,REG,2025-09-15,TB,HOU,20,19,-1,39,2.5,42.5,167
2025_02_LAC_LV,2025,2,REG,2025-09-15,LAC,LV,20,9,-11,29,-3.5,46.5,163
2025_03_MIA_BUF,2025,3,REG,2025-09-18,MIA,BUF,21,31,10,52,12.5,50.5,162
2025_03_ATL_CAR,2025,3,REG,2025-09-21,ATL,CAR,0,30,30,30,-5.5,44.5,160
2025_03_GB_CLE,2025,3,REG,2025-09-21,GB,CLE,10,13,3,23,-8.5,41.5,176
2025_03_HOU_JAX,2025,3,REG,2025-09-21,HOU,JAX,10,17,7,27,1.5,43.5,177
2025_03_CIN_MIN,2025,3,REG,2025-09-21,CIN,MIN,10,48,38,58,3.0,41.5,165
2025_03_PIT_NE,2025,3,REG,2025-09-21,PIT,NE,21,14,-7,35,-1.5,44.5,158
2025_03_LA_PHI,2025,3,REG,2025-09-21,LA,PHI,26,33,7,59,3.5,45.5,172
2025_03_NYJ_TB,2025,3,REG,2025-09-21,NYJ,TB,27,29,2,56,6.5,43.5,191
2025_03_IND_TEN,2025,3,REG,2025-09-21,IND,TEN,41,20,-21,61,-6.0,43.5,167
2025_03_LV_WAS,2025,3,REG,2025-09-21,LV,WAS,24,41,17,65,2.5,43.5,171
2025_03_DEN_LAC,2025,3,REG,2025-09-21,DEN,LAC,20,23,3,43,2.5,45.5,182
2025_03_NO_SEA,2025,3,REG,2025-09-21,NO,SEA,13,44,31,57,7.5,41.5,178
2025_03_DAL_CHI,2025,3,REG,2025-09-21,DAL,CHI,14,31,17,45,-1.5,49.5,168
2025_03_ARI_SF,2025,3,REG,2025-09-21,ARI,SF,15,16,1,31,1.5,44.5,171
2025_03_KC_NYG,2025,3,REG,2025-09-21,KC,NYG,22,9,-13,31,-6.0,44.5,176
2025_03_DET_BAL,2025,3,REG,2025-09-22,DET,BAL,38,30,-8,68,4.5,53.5,172
2025_04_SEA_ARI,2025,4,REG,2025-09-25,SEA,ARI,23,20,-3,43,-1.5,43.5,179
2025_04_MIN_PIT,2025,4,REG,2025-09-28,MIN,PIT,21,24,3,45,-2.5,41.5,172
2025_04_WAS_ATL,2025,4,REG,2025-09-28,WAS,ATL,27,34,7,61,2.5,43.5,166
2025_04_NO_BUF,2025,4,REG,2025-09-28,NO,BUF,19,31,12,50,15.5,48.5,170
2025_04_CLE_DET,2025,4,REG,2025-09-28,CLE,DET,10,34,24,44,10.0,44.5,171
2025_04_TEN_HOU,2025,4,REG,2025-09-28,TEN,HOU,0,26,26,26,7.5,39.5,153
2025_04_CAR_NE,2025,4,REG,2025-09-28,CAR,NE,13,42,29,55,5.5,42.5,159
2025_04_LAC_NYG,2025,4,REG,2025-09-28,LAC,NYG,18,21,3,39,-6.0,43.5,181
2025_04_PHI_TB,2025,4,REG,2025-09-28,PHI,TB,31,25,-6,56,-3.5,44.5,179
2025_04_IND_LA,2025,4,REG,2025-09-28,IND,LA,20,27,7,47,3.5,49.5,178
2025_04_JAX_SF,2025,4,REG,2025-09-28,JAX,SF,26,21,-5,47,3.5,45.5,177
2025_04_BAL_KC,2025,4,REG,2025-09-28,BAL,KC,20,37,17,57,-2.5,48.5,168
2025_04_CHI_LV,2025,4,REG,2025-09-28,CHI,LV,25,24,-1,49,1.5,47.5,163
2025_04_GB_DAL,2025,4,REG,2025-09-28,GB,DAL,40,40,0,80,-7.0,47.5,211
2025_04_NYJ_MIA,2025,4,REG,2025-09-29,NYJ,MIA,21,27,6,48,2.5,44.5,165
2025_04_CIN_DEN,2025,4,REG,2025-09-29,CIN,DEN,3,28,25,31,7.5,44.5,169
2025_05_SF_LA,2025,5,REG,2025-10-02,SF,LA,26,23,-3,49,8.5,43.5,205
2025_05_MIN_CLE,2025,5,REG,2025-10-05,MIN,CLE,21,17,-4,38,-3.5,35.5,182
2025_05_HOU_BAL,2025,5,REG,2025-10-05,HOU,BAL,44,10,-34,54,-2.5,41.5,153
2025_05_MIA_CAR,2025,5,REG,2025-10-05,MIA,CAR,24,27,3,51,-1.5,44.5,172
2025_05_LV_IND,2025,5,REG,2025-10-05,LV,IND,6,40,34,46,7.0,46.5,165
2025_05_NYG_NO,2025,5,REG,2025-10-05,NYG,NO,14,26,12,40,1.5,41.5,184
2025_05_DAL_NYJ,2025,5,REG,2025-10-05,DAL,NYJ,37,22,-15,59,1.5,48.5,192
2025_05_DEN_PHI,2025,5,REG,2025-10-05,DEN,PHI,21,17,-4,38,3.5,44.5,186
2025_05_TEN_ARI,2025,5,REG,2025-10-05,TEN,ARI,22,21,-1,43,7.5,41.5,180
2025_05_TB_SEA,2025,5,REG,2025-10-05,TB,SEA,38,35,-3,73,3.5,44.5,162
2025_05_DET_CIN,2025,5,REG,2025-10-05,DET,CIN,37,24,-13,61,-10.5,49.5,166
2025_05_WAS_LAC,2025,5,REG,2025-10-05,WAS,LAC,27,10,-17,37,2.5,47.5,171
2025_05_NE_BUF,2025,5,REG,2025-10-05,NE,BUF,23,20,-3,43,7.5,49.5,172
2025_05_KC_JAX,2025,5,REG,2025-10-06,KC,JAX,28,31,3,59,-3.5,45.5,164
2025_06_PHI_NYG,2025,6,REG,2025-10-09,PHI,NYG,17,34,17,51,-7.0,40.5,167
2025_06_DEN_NYJ,2025,6,REG,2025-10-12,DEN,NYJ,13,11,-2,24,-7.5,43.5,164
2025_06_LA_BAL,2025,6,REG,2025-10-12,LA,BAL,17,3,-14,20,-7.0,43.5,166
2025_06_DAL_CAR,2025,6,REG,2025-10-12,DAL,CAR,27,30,3,57,-3.0,47.5,170
2025_06_ARI_IND,2025,6,REG,2025-10-12,ARI,IND,27,31,4,58,8.5,46.5,176
2025_06_SEA_JAX,2025,6,REG,2025-10-12,SEA,JAX,20,12,-8,32,-1.5,47.5,175
2025_06_LAC_MIA,2025,6,REG,2025-10-12,LAC,MIA,29,27,-2,56,-3.5,45.5,173
2025_06_NE_NO,2025,6,REG,2025-10-12,NE,NO,25,19,-6,44,-3.5,46.5,158
2025_06_CLE_PIT,2025,6,REG,2025-10-12,CLE,PIT,9,23,14,32,5.5,37.5,186
2025_06_TEN_LV,2025,6,REG,2025-10-12,TEN,LV,10,20,10,30,3.5,41.5,163
2025_06_CIN_GB,2025,6,REG,2025-10-12,CIN,GB,18,27,9,45,14.0,44.5,167
2025_06_SF_TB,2025,6,REG,2025-10-12,SF,TB,19,30,11,49,3.5,46.5,166
2025_06_DET_KC,2025,6,REG,2025-10-12,DET,KC,17,30,13,47,2.5,51.5,154
2025_06_BUF_ATL,2025,6,REG,2025-10-13,BUF,ATL,14,24,10,38,-3.5,49.5,168
2025_06_CHI_WAS,2025,6,REG,2025-10-13,CHI,WAS,25,24,-1,49,5.5,49.5,170
2025_07_PIT_CIN,2025,7,REG,2025-10-16,PIT,CIN,31,33,2,64,-5.5,45.5,182
2025_07_LA_JAX,2025,7,REG,2025-10-19,LA,JAX,35,7,-28,42,-3.0,44.5,188
2025_07_NO_CHI,2025,7,REG,2025-10-19,NO,CHI,14,26,12,40,4.5,43.5,168
2025_07_MIA_CLE,2025,7,REG,2025-10-19,MIA,CLE,6,31,25,37,2.5,34.5,158
2025_07_LV_KC,2025,7,REG,2025-10-19,LV,KC,0,31,31,31,13.5,44.5,148
2025_07_PHI_MIN,2025,7,REG,2025-10-19,PHI,MIN,28,22,-6,50,-2.5,43.5,161
2025_07_CAR_NYJ,2025,7,REG,2025-10-19,CAR,NYJ,13,6,-7,19,1.5,39.5,174
2025_07_NE_TEN,2025,7,REG,2025-10-19,NE,TEN,31,13,-18,44,-6.5,40.5,154
2025_07_NYG_DEN,2025,7,REG,2025-10-19,NYG,DEN,32,33,1,65,7.5,39.5,209
2025_07_IND_LAC,2025,7,REG,2025-10-19,IND,LAC,38,24,-14,62,2.5,48.5,177
2025_07_GB_ARI,2025,7,REG,2025-10-19,GB,ARI,27,23,-4,50,-7.0,44.5,174
2025_07_WAS_DAL,2025,7,REG,2025-10-19,WAS,DAL,22,44,22,66,1.5,54.5,182
2025_07_ATL_SF,2025,7,REG,2025-10-19,ATL,SF,10,20,10,30,1.5,46.5,165
2025_07_TB_DET,2025,7,REG,2025-10-20,TB,DET,9,24,15,33,6.0,54.5,178
2025_07_HOU_SEA,2025,7,REG,2025-10-20,HOU,SEA,19,27,8,46,3.0,41.5,196
2025_08_MIN_LAC,2025,8,REG,2025-10-23,MIN,LAC,10,37,27,47,3.0,45.5,162
2025_08_MIA_ATL,2025,8,REG,2025-10-26,MIA,ATL,34,10,-24,44,7.0,44.5,158
2025_08_CHI_BAL,2025,8,REG,2025-10-26,CHI,BAL,16,30,14,46,2.5,45.5,170
2025_08_BUF_CAR,2025,8,REG,2025-10-26,BUF,CAR,40,9,-31,49,-7.0,47.5,164
2025_08_NYJ_CIN,2025,8,REG,2025-10-26,NYJ,CIN,39,38,-1,77,5.5,43.5,173
2025_08_SF_HOU,2025,8,REG,2025-10-26,SF,HOU,15,26,11,41,2.5,41.5,166
2025_08_CLE_NE,2025,8,REG,2025-10-26,CLE,NE,13,32,19,45,7.0,40.5,162
2025_08_NYG_PHI,2025,8,REG,2025-10-26,NYG,PHI,20,38,18,58,7.0,43.5,154
2025_08_TB_NO,2025,8,REG,2025-10-26,TB,NO,23,3,-20,26,-4.5,46.5,167
2025_08_DAL_DEN,2025,8,REG,2025-10-26,DAL,DEN,24,44,20,68,3.5,51.5,183
2025_08_TEN_IND,2025,8,REG,2025-10-26,TEN,IND,14,38,24,52,15.5,47.5,162
2025_08_GB_PIT,2025,8,REG,2025-10-26,GB,PIT,35,25,-10,60,-3.0,46.5,173
2025_08_WAS_KC,2025,8,REG,2025-10-27,WAS,KC,7,28,21,35,10.5,48.5,148
2025_09_BAL_MIA,2025,9,REG,2025-10-30,BAL,MIA,28,6,-22,34,-7.5,51.5,159
2025_09_CHI_CIN,2025,9,REG,2025-11-02,CHI,CIN,47,42,-5,89,-3.0,51.5,204
2025_09_MIN_DET,2025,9,REG,2025-11-02,MIN,DET,27,24,-3,51,9.5,47.5,172
2025_09_CAR_GB,2025,9,REG,2025-11-02,CAR,GB,16,13,-3,29,12.5,43.5,156
2025_09_DEN_HOU,2025,9,REG,2025-11-02,DEN,HOU,18,15,-3,33,1.5,40.5,188
2025_09_ATL_NE,2025,9,REG,2025-11-02,ATL,NE,23,24,1,47,5.5,45.5,166
2025_09_SF_NYG,2025,9,REG,2025-11-02,SF,NYG,34,24,-10,58,-2.5,47.5,169
2025_09_IND_PIT,2025,9,REG,2025-11-02,IND,PIT,20,27,7,47,-3.5,51.5,181
2025_09_LAC_TEN,2025,9,REG,2025-11-02,LAC,TEN,27,20,-7,47,-10.0,44.5,151
2025_09_NO_LA,2025,9,REG,2025-11-02,NO,LA,10,34,24,44,14.0,44.5,157
2025_09_JAX_LV,2025,9,REG,2025-11-02,JAX,LV,30,29,-1,59,-2.5,43.5,189
2025_09_KC_BUF,2025,9,REG,2025-11-02,KC,BUF,21,28,7,49,-2.5,53.5,167
2025_09_SEA_WAS,2025,9,REG,2025-11-02,SEA,WAS,38,14,-24,52,-2.5,47.5,155
2025_09_ARI_DAL,2025,9,REG,2025-11-03,ARI,DAL,27,17,-10,44,3.5,53.5,171
2025_10_LV_DEN,2025,10,REG,2025-11-06,LV,DEN,7,10,3,17,9.5,42.5,164
2025_10_ATL_IND,2025,10,REG,2025-11-09,ATL,IND,25,31,6,56,6.5,48.5,180
2025_10_NO_CAR,2025,10,REG,2025-11-09,NO,CAR,17,7,-10,24,5.5,38.5,153
